idx,article_number,law_id,hierarchy_path,citation,text_arabic,text_english,effective_date,is_active,updated,added
84,79,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69446&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 79 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 79 of Commercial Companies Law No. 11 of 2015""}",يكون اكتتاب المساهم بإقرار موقع منه على طلب الاكتتاب يذكر فيه عدد الأسهم التي اكتتب بها وقبوله لعقد الشركة ونظامها الأساسي وموطنه المختار في الدولة، وكل بيان آخر تراه جهة الاكتتاب ضرورياً.ويكون الاكتتاب منجزاً غير معلق على شرط، ويعتبر باطلاً كل شرط يضعه المكتتب.ويسلم المكتتب طلب الاكتتاب إلى جهة الاكتتاب، ويسدد الأقساط الواجب سدادها لقاء إيصال موقع ومعتمد من جهة الاكتتاب مبين فيه اسم المكتتب وموطنه المختار وتاريخ الاكتتاب وعدد الأسهم المكتتب بها والأقساط المسددة.ويعتبر الاكتتاب نهائياً عند تسلم المكتتب لهذا الإيصال.,,2026-02-06,True,2026-02-06,2026-02-06
85,80,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69447&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 80 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 80 of Commercial Companies Law No. 11 of 2015""}",يتم توفير نسخة مطبوعة من عقد الشركة لكل مكتتب ويثبت ذلك في إيصال الاكتتاب.ولكل ذي شأن أن يحصل خلال مدة الاكتتاب على نسخة مطبوعة من النظام الأساسي للشركة دون مقابل، أو بمقابل مناسب تحدده نشرة الاكتتاب.وفي حالة وجود موقع إلكتروني خاص بالشركة يجب نشر نسخة من عقد الشركة ونظامها الأساسي على ذلك الموقع.,,2026-02-06,True,2026-02-06,2026-02-06
86,81,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69448&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 81 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 81 of Commercial Companies Law No. 11 of 2015""}",تحتفظ جهة الاكتتاب بجميع الأموال المدفوعة من المساهمين لحساب الشركة تحت التأسيس، ولا يجوز تسليمها إلا لمجلس الإدارة بعد إعلان تأسيس الشركة وقيدها في السجل التجاري.,,2026-02-06,True,2026-02-06,2026-02-06
87,82,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69449&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 82 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 82 of Commercial Companies Law No. 11 of 2015""}",يجب أن يظل باب الاكتتاب مفتوحاً مدة لا تقل عن أسبوعين ولا تزيد على أربعة أسابيع.وإذا لم يستنفد الاكتتاب خلال الميعاد المحدد له جميع الأسهم المطروحة، جاز للمؤسسين، بعد موافقة الإدارة، مد الميعاد مدة لا تجاوز أسبوعين، فإذا لم يستنفد الاكتتاب كل الأسهم في نهاية الميعاد المحدد، وجب على المؤسسين إما الرجوع عن تأسيس الشركة أو تخفيض رأس مالها بالقدر الذي لم يكتتب به، مع مراعاة أحكام المادة (65) من هذا القانون.,,2026-02-06,True,2026-02-06,2026-02-06
88,83,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69450&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 83 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 83 of Commercial Companies Law No. 11 of 2015""}",إذا لم يتم تأسيس الشركة وجب على المؤسسين رد المبالغ المدفوعة من المكتتبين إليهم كاملة مع ما قد يكون قد تحقق عنها من عوائد، خلال مدة لا تجاوز أسبوعاً من الموعد المحدد لانتهاء الاكتتاب وفقاً لأحكام المادة السابقة، ويكونون مسؤولين بالتضامن عن رد المبالغ والمصروفات التي أنفقت في تأسيس الشركة، كما يكونون مسؤولين بالتضامن من قبل الغير عن الأعمال والتصرفات التي صدرت منهم خلال فترة التأسيس.,,2026-02-06,True,2026-02-06,2026-02-06
89,84,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69451&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 84 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 84 of Commercial Companies Law No. 11 of 2015""}",في حالة تخفيض رأس المال، يكون للمكتتبين الحق في الرجوع عن اكتتابهم في ميعاد لا يقل عن مدة الاكتتاب الأولى يبدأ من تاريخ إعلانهم في صحيفتين يوميتين محليتين تكون إحداهما باللغة العربية على الأقل، وعلى الموقع الإلكتروني للشركة إن وجد، فإذا لم يرجعوا عن الاكتتاب خلال هذه المدة اعتبر اكتتابهم نهائياً.,,2026-02-06,True,2026-02-06,2026-02-06
90,85,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69452&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 85 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 85 of Commercial Companies Law No. 11 of 2015""}",إذا تبين بعد إغلاق باب الاكتتاب أن عدد الأسهم التي تم الاكتتاب بها قد جاوز عدد الأسهم المطروحة، وجب أن توزع الأسهم على المكتتبين وفقاً لما ورد بنشرة الاكتتاب.وفي جميع الأحوال، تتم إعادة الأموال الفائضة عن الاكتتاب وما قد يكون قد تحقق عنها من عوائد إلى المساهمين، عن طريق جهة الاكتتاب التي اكتتبوا لديها، خلال مدة لا تجاوز أسبوعين من تاريخ إغلاق باب الاكتتاب.,,2026-02-06,True,2026-02-06,2026-02-06
91,86,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69453&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 86 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 86 of Commercial Companies Law No. 11 of 2015""}",يجوز لكل ذي شأن أن يطلب الحكم ببطلان أي اكتتاب يتم خلافاً للأحكام المتقدمة، وذلك خلال ثلاثين يوماً من تاريخ إغلاق باب الاكتتاب.,,2026-02-06,True,2026-02-06,2026-02-06
92,87,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69454&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 87 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 87 of Commercial Companies Law No. 11 of 2015""}",يخطر المؤسسون الإدارة خلال عشرة أيام من تاريخ إغلاق باب الاكتتاب بنتيجته وما دفعه المكتتبون من قيمة الأسهم وبيان بأسمائهم وعدد الأسهم التي اكتتب بها كل منهم.,,2026-02-06,True,2026-02-06,2026-02-06
93,88,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69455&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 88 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 88 of Commercial Companies Law No. 11 of 2015""}",على المؤسسين خلال المدة المنصوص عليها في المادة السابقة، دعوة المكتتبين إلى عقد الجمعية العامة التأسيسية وفقاً للأوضاع المقررة لدعوة الجمعية العامة وبعد موافقة الإدارة، على أن يكون ميعاد الانعقاد خلال ثلاثين يوماً من تاريخ توجيه الدعوة، وترسل صورة من الدعوة إلى الإدارة لإيفاد ممثل عنها لحضور الاجتماع.وتنعقد هذه الجمعية صحيحة بحضور عدد من المساهمين يمثلون نصف رأس المال على الأقل، ويرأس الاجتماع من تنتخبه الجمعية لذلك من المؤسسين.,,2026-02-06,True,2026-02-06,2026-02-06
94,89,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69456&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 89 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 89 of Commercial Companies Law No. 11 of 2015""}",لكل مكتتب، أياً كان عدد أسهمه، حق حضور الجمعية العامة التأسيسية.,,2026-02-06,True,2026-02-06,2026-02-06
95,90,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69457&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 90 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 90 of Commercial Companies Law No. 11 of 2015""}",يقدم المؤسسون إلى الجمعية العامة التأسيسية تقريراً يتضمن المعلومات الوافية عن جميع عمليات التأسيس مع المستندات المؤيدة لها.وتنظر الجمعية على وجه الخصوص في المسائل الآتية:1- تقرير من تم اختياره من المؤسسين عن عمليات تأسيس الشركة والنفقات التي استلزمتها.2- إقرار النظام الأساسي للشركة.3- انتخاب أعضاء مجلس الإدارة الأول وتعيين مراقبي الحسابات وتحديد أتعابهم.4- المصادقة على تقويم الحصص العينية إن وجدت.5- إعلان تأسيس الشركة نهائياً.وتصدر قرارات الجمعية العامة التأسيسية بالأغلبية المطلقة للأسهم الممثلة تمثيلاً صحيحاً وفقاً لأحكام هذا القانون.,,2026-02-06,True,2026-02-06,2026-02-06
96,91,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69458&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 91 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 91 of Commercial Companies Law No. 11 of 2015""}",يتولى مجلس الإدارة الأول اتخاذ إجراءات إشهار الشركة وفقاً لأحكام هذا القانون، ويكون أعضاء مجلس الإدارة الأول مسؤولين بالتضامن عن الأضرار الناشئة عن عدم القيام بإجراءات الإشهار المشار إليها.وتنتقل إلى الشركة بمجرد إشهارها آثار جميع التصرفات التي أجراها المؤسسون لحسابها قبل الإشهار.وتتحمل الشركة جميع المصروفات التي أنفقها المؤسسون في هذا الشأن.,,2026-02-06,True,2026-02-06,2026-02-06
97,92,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69459&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 92 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 92 of Commercial Companies Law No. 11 of 2015""}",إذا أسست شركة المساهمة العامة على وجه غير قانوني، جاز لكل ذي شأن خلال ستة أشهر من تاريخ تأسيسها أن ينذرها كتابة بوجوب إجراء التصحيح خلال شهر من تاريخ الإنذار، فإذا لم تبادر الشركة إلى إجراء التصحيح اللازم خلال هذه المدة، جاز له خلال الستة أشهر التالية، أن يطلب الحكم ببطلان الشركة، وتصفيتها باعتبارها شركة فعلية.ولا يجوز للمساهمين أن يحتجوا تجاه الغير ببطلان الشركة.,,2026-02-06,True,2026-02-06,2026-02-06
98,93,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69460&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 93 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 93 of Commercial Companies Law No. 11 of 2015""}",إذا تم تأسيس الشركة على وجه غير قانوني، جاز للمساهم ولكل ذي شأن خلال المدة التي يجوز فيها رفع دعوى البطلان وفقاً لأحكام المادة السابقة، أن يرفع دعوى المسؤولية التضامنية على المؤسسين وأعضاء مجلس الإدارة ومراقبي الحسابات.,,2026-02-06,True,2026-02-06,2026-02-06
99,94,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69461&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 94 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 94 of Commercial Companies Law No. 11 of 2015""}",إذا لم تُدرج أسهم شركة المساهمة العامة للتداول في السوق المالي خلال سنة من تاريخ تأسيسها أو تحولها إلى شركة مساهمة عامة، تتحول الشركة تلقائياً إلى شركة مساهمة خاصة، ويكون المؤسسون مسؤولين بالتضامن أمام الإدارة عن جميع رسوم تحولها إلى شركة مساهمة خاصة.,,2026-02-06,True,2026-02-06,2026-02-06
100,95,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69462&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 95 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 95 of Commercial Companies Law No. 11 of 2015""}",يتولى إدارة شركة المساهمة العامة مجلس إدارة منتخب، يحدد النظام الأساسي للشركة طريقة انتخابه وعدد أعضائه ومدة العضوية فيه، على ألا يقل عدد أعضائه عن خمسة ولا يزيد على أحد عشر.ولا تزيد مدة العضوية فيه على ثلاث سنوات، فيما عدا مجلس الإدارة الأول فيجوز أن تكون مدة العضوية فيه خمس سنوات.ويجوز إعادة انتخاب عضو مجلس الإدارة أكثر من مرة، ما لم ينص النظام الأساسي للشركة على خلاف ذلك، أو إذا افتقد العضو شرطاً من الشروط المنصوص عليها في المادة (97) من هذا القانون.وللعضو أن ينسحب من المجلس بشرط أن يكون ذلك في وقت مناسب وإلا كان مسؤولاً قبل الشركة.,,2026-02-06,True,2026-02-06,2026-02-06
101,96,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=81964&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 96 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 96 of Commercial Companies Law No. 11 of 2015""}","تنتخب الجمعية العامة أعضاء مجلس الإدارة بالاقتراع السرّي، واستثناءً من ذلك يجوز أن يكون أول مجلس إدارة بالتعيين عن طريق المؤسسين، وعند التصويت على انتخاب أعضاء مجلس الإدارة، يكون للسهم الواحد صوت واحد يمنحه المساهم لمن بختاره من المُرشّحين، ويجوز للمساهم توزيع تصويت أسهمه بين أكثر من مُرشح، ولا يجوز أن يصوت السهم الواحد لأكثر من مُرشح، ويكون التصويت على انتخاب أعضاء مجلس الإدارة في الشركات المُدرجة  في السوق المالي وفق نظام الحوكمة الذي تضعه الهيئة.
	وفي حالة انتهاء مدة مجلس الإدارة قبل تصديق الجمعية العامة على التقارير المالية للشركة، تمتد مدة المجلس إلى تاريخ انعقاد الجمعية العامة العادية.",,2026-02-06,True,2026-02-06,2026-02-06
102,97,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=81965&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 97 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 97 of Commercial Companies Law No. 11 of 2015""}","يُشترط في عضو مجلس الإدارة ما يلي:
1 - ألا يقل عمره عن واحد وعشرين عاماً، وأن يكون متمتعاً بالأهلية الكاملة.
2- ألا يكون قد سبق الحكم عليه بعقوبة جناية، أو في جريمة مُخلّة بالشرف أو الأمانة، أو في جريمة من الجرائم المنصوص عليها في المادتين (334)، (335) من هذا القـانون، أو أن يكون قد قضي بإفلاسه، ما لم يكن قد رد إليه اعتباره.
3 - أن يكون مساهماً ومالكاً لعدد من أسهم الشركة يُحدّده النظام الأساسي ويتم إيداعها لدى جهة الإيداع أو في أحد البنوك المعتمدة، خلال ستين يوماً من تاريخ بدء العضوية، ويستمر إيداعها مع عدم قابليتها للتداول أو الرهن أو الحجز إلى أن تنتهي مدة العضوية ويُصدَّق على ميزانية آخر سنة مالية قام فيها العضو بأعماله.
وتُخصّص الأسهم المشار إليها في الفقرة السابقة لضمان حقوق الشركة والمساهمين والدائنين والغير عن المسؤولية التي تقع على أعضاء مجلس الإدارة، وإذا لم يقدم العضو الضمان على الوجه المذكور بطلت عضويته.
ويجب أن يكون ثلث أعضاء مجلس إدارة شركة المساهمة العامة من المستقلين، وأن تكون أغلبية أعضائه غير متفرغين لإدارة الشركة أو يتقاضون أجراً فيها، ويجوز أن يتضمن النظام الأساسي للشركة تخصيص مقعد أو أكشر من مقاعد المجلس لتمثيل الأقلية بالشركة، وآخر لتمثيل العاملين بها.
ويُحدد نظام الحوكمة الذي تصدره الهيئة أو مصرف قطر المركزي، بحسب الأحوال، الحالات التي تتنافى مع الاستقلالية.
ويُعفى الأعضاء المستقلون والأعضاء الممثلون للعاملين بالشركة من شرط المساهمة أو التملك لأسهم الشركة المنصوص عليه في البند (3) من هذه المادة.
وإذا فقد عضو مجلس الإدارة أياً من هذه الشروط زالت عنه صفة العضوية من تاريخ فقدانه ذلك الشرط.",,2026-02-06,True,2026-02-06,2026-02-06
103,98,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69465&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 98 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 98 of Commercial Companies Law No. 11 of 2015""}",فيما عدا ممثلي الدولة في شركات المساهمة العامة أو الأشخاص الذين يملكون (10%) على الأقل من أسهم رأس مال هذه الشركات، لا يجوز لأحد بصفته الشخصية أو بصفته ممثلاً لأحد الأشخاص المعنوية أن يكون عضواً في مجلس إدارة أكثر من ثلاث شركات مساهمة تقع مراكزها الرئيسية في الدولة، ولا أن يكون رئيساً لمجلس الإدارة أو نائباً للرئيس في أكثر من شركتين يقع المركز الرئيسي لكل منهما داخل الدولة.وفي جميع الأحوال، لا يجوز لأحد سواء بصفته الشخصية أو بصفته ممثلاً لأحد الأشخاص المعنويين أن يكون عضواً منتدباً للإدارة في أكثر من شركة واحدة مركزها الرئيسي في الدولة، أو أن يجمع بين العضوية في مجلسي إدارتي شركتين تمارسان نشاطاً متجانساً.وتبطل عضوية من يخالف ذلك في مجالس إدارة الشركات التي تزيد على النصاب المقرر في هذه المادة وفقاً للتسلسل التاريخي للعضوية، وعليه أن يرد إلى الشركة أو الشركات التي أبطلت عضويته فيها ما قبضه منها.,,2026-02-06,True,2026-02-06,2026-02-06
104,98,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=91727&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 98 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 98 of Commercial Companies Law No. 11 of 2015""}","يجب على كل من رئيس وأعضاء مجلس الإدارة وأعضاء الإدارة التنفيذية العليا الإفصاح للجمعية العامة عن الوظائف التي يشغلونها والمناصب التي يتولونها بصفة شخصية أو بصفة ممثل لأحد الأشخاص المعنوية، وذلك بشكل دوري.
	 
	ويُحظر الجمع بين رئاسة المجلس وأي منصب تنفيذي بالشركة.
	 
	ولا يجوز للرئيس في الشركات المدرجة في السوق المالي أن يكون عضواً في أي من لجان المجلس المنصوص عليها في نظام الحوكمة الصادر عن الهيئة.",,2026-02-06,True,2026-02-06,2026-02-06
105,99,6656,"{""level"": 1, ""chapter"": {""ar"": ""الشركات التجارية"", ""en"": ""Commercial Companies""}, ""section"": {""ar"": ""قانون الشركات التجارية"", ""en"": ""Commercial Companies Law""}}","{""law_id"": 6656, ""law_number"": 11, ""law_year"": 2015, ""law_name_ar"": ""قانون الشركات التجارية"", ""law_name_en"": ""Commercial Companies Law"", ""article_url"": ""https://www.almeezan.qa/LawArticles.aspx?LawArticleID=69466&LawID=6656&language=ar"", ""formatted_ar"": ""المادة 99 من قانون الشركات التجارية رقم 11 لسنة 2015"", ""formatted_en"": ""Article 99 of Commercial Companies Law No. 11 of 2015""}",إذا ساهمت الدولة في شركة مساهمة عامة، جاز لها بدلاً من الاشتراك في انتخاب أعضاء مجلس الإدارة انتداب ممثلين عنها في المجلس بنسبة ما تملكه من الأسهم، ويستنزل عددهم من مجموع أعضاء مجلس الإدارة، ويكون لها حق عزل هؤلاء الممثلين أو تعيين غيرهم في كل وقت، ويكون لممثلي الدولة المعينين في مجلس الإدارة ما لسائر الأعضاء المنتخبين من الحقوق والواجبات، وتكون الدولة مسؤولة عن أعمال ممثليها تجاه الشركة ودائنيها ومساهميها، ويعفى ممثلو الدولة في مجالس إدارة شركات المساهمة العامة من تقديم أسهم ضمان عن عضويتهم.,,2026-02-06,True,2026-02-06,2026-02-06
